Points_0,Pressure_Coefficient,,,,,,,,,,,,,,,,,,,,,,,
6.95179,0.000363891,,,,,,,,,,,,,,,,,,,,,,,
7.26801,0.0001651,,,,,,,,,,,,,,,,,,,,,,,
7.60088,-2.52E-05,,,,,,,,,,,,,,,,,,,,,,,
7.95126,-0.000176996,,,,,,,,,,,,,,,,,,,,,,,
8.32009,-0.000288198,,,,,,,,,,,,,,,,,,,,,,,
8.70833,-0.000180789,,,,,,,,,,,,,,,,,,,,,,,
9.117,0.000199916,,,,,,,,,,,,,,,,,,,,,,,
9.54718,0.00188707,,,,,,,,,,,,,,,,,,,,,,,
1.00297,0.0231544,,,,,,,,,,,,,,,,,,,,,,,
1.0061,0.0231512,,,,,,,,,,,,,,,,,,,,,,,
1.00939,0.0231645,,,,,,,,,,,,,,,,,,,,,,,
1.01285,0.0231698,,,,,,,,,,,,,,,,,,,,,,,
1.0165,0.0231792,,,,,,,,,,,,,,,,,,,,,,,
1.02034,0.0231871,,,,,,,,,,,,,,,,,,,,,,,
1.02438,0.023196,,,,,,,,,,,,,,,,,,,,,,,
1.02863,0.0232047,,,,,,,,,,,,,,,,,,,,,,,
1.03311,0.0232139,,,,,,,,,,,,,,,,,,,,,,,
1.03783,0.0232231,,,,,,,,,,,,,,,,,,,,,,,
1.04279,0.0232324,,,,,,,,,,,,,,,,,,,,,,,
1.04801,0.0232418,,,,,,,,,,,,,,,,,,,,,,,
1.05351,0.0232512,,,,,,,,,,,,,,,,,,,,,,,
1.05929,0.0232606,,,,,,,,,,,,,,,,,,,,,,,
1.06539,0.0232698,,,,,,,,,,,,,,,,,,,,,,,
1.0718,0.0232787,,,,,,,,,,,,,,,,,,,,,,,
1.07855,0.0232873,,,,,,,,,,,,,,,,,,,,,,,
1.08565,0.0232954,,,,,,,,,,,,,,,,,,,,,,,
1.09313,0.0233029,,,,,,,,,,,,,,,,,,,,,,,
1.101,0.0233095,,,,,,,,,,,,,,,,,,,,,,,
1.10929,0.0233151,,,,,,,,,,,,,,,,,,,,,,,
1.11801,0.0233194,,,,,,,,,,,,,,,,,,,,,,,
1.12719,0.0233221,,,,,,,,,,,,,,,,,,,,,,,
1.13686,0.0233229,,,,,,,,,,,,,,,,,,,,,,,
1.14703,0.0233214,,,,,,,,,,,,,,,,,,,,,,,
1.15774,0.0233173,,,,,,,,,,,,,,,,,,,,,,,
1.16901,0.02331,,,,,,,,,,,,,,,,,,,,,,,
1.18088,0.0232991,,,,,,,,,,,,,,,,,,,,,,,
1.19337,0.0232839,,,,,,,,,,,,,,,,,,,,,,,
1.20652,0.0232638,,,,,,,,,,,,,,,,,,,,,,,
1.22036,0.023238,,,,,,,,,,,,,,,,,,,,,,,
1.23493,0.0232058,,,,,,,,,,,,,,,,,,,,,,,
1.25026,0.0231663,,,,,,,,,,,,,,,,,,,,,,,
1.2664,0.0231185,,,,,,,,,,,,,,,,,,,,,,,
1.28339,0.0230613,,,,,,,,,,,,,,,,,,,,,,,
1.30128,0.0229936,,,,,,,,,,,,,,,,,,,,,,,
1.32011,0.0229143,,,,,,,,,,,,,,,,,,,,,,,
1.33993,0.0228219,,,,,,,,,,,,,,,,,,,,,,,
1.36079,0.0227152,,,,,,,,,,,,,,,,,,,,,,,
1.38275,0.0225927,,,,,,,,,,,,,,,,,,,,,,,
1.40586,0.022453,,,,,,,,,,,,,,,,,,,,,,,
1.43019,0.0222946,,,,,,,,,,,,,,,,,,,,,,,
1.45581,0.0221159,,,,,,,,,,,,,,,,,,,,,,,
1.48277,0.0219154,,,,,,,,,,,,,,,,,,,,,,,
1.51115,0.0216918,,,,,,,,,,,,,,,,,,,,,,,
1.54102,0.0214436,,,,,,,,,,,,,,,,,,,,,,,
1.57246,0.0211696,,,,,,,,,,,,,,,,,,,,,,,
1.60556,0.0208687,,,,,,,,,,,,,,,,,,,,,,,
1.64041,0.0205401,,,,,,,,,,,,,,,,,,,,,,,
1.67708,0.0201829,,,,,,,,,,,,,,,,,,,,,,,
1.71569,0.0197969,,,,,,,,,,,,,,,,,,,,,,,
1.75633,0.0193819,,,,,,,,,,,,,,,,,,,,,,,
1.79911,0.0189383,,,,,,,,,,,,,,,,,,,,,,,
1.84413,0.0184665,,,,,,,,,,,,,,,,,,,,,,,
1.89153,0.0179676,,,,,,,,,,,,,,,,,,,,,,,
1.94143,0.017443,,,,,,,,,,,,,,,,,,,,,,,
1.99395,0.0168943,,,,,,,,,,,,,,,,,,,,,,,
2.04923,0.0163237,,,,,,,,,,,,,,,,,,,,,,,
2.10742,0.0157336,,,,,,,,,,,,,,,,,,,,,,,
2.16868,0.0151266,,,,,,,,,,,,,,,,,,,,,,,
2.23316,0.0145057,,,,,,,,,,,,,,,,,,,,,,,
2.30103,0.0138739,,,,,,,,,,,,,,,,,,,,,,,
2.37248,0.0132344,,,,,,,,,,,,,,,,,,,,,,,
2.44768,0.0125905,,,,,,,,,,,,,,,,,,,,,,,
2.52685,0.0119453,,,,,,,,,,,,,,,,,,,,,,,
2.61018,0.011302,,,,,,,,,,,,,,,,,,,,,,,
2.6979,0.0106637,,,,,,,,,,,,,,,,,,,,,,,
2.79023,0.010033,,,,,,,,,,,,,,,,,,,,,,,
2.88742,0.00941264,,,,,,,,,,,,,,,,,,,,,,,
2.98973,0.00880491,,,,,,,,,,,,,,,,,,,,,,,
3.09742,0.0082119,,,,,,,,,,,,,,,,,,,,,,,
3.21079,0.00763539,,,,,,,,,,,,,,,,,,,,,,,
3.33011,0.00707687,,,,,,,,,,,,,,,,,,,,,,,
3.45572,0.00653755,,,,,,,,,,,,,,,,,,,,,,,
3.58794,0.0060184,,,,,,,,,,,,,,,,,,,,,,,
3.72712,0.0055201,,,,,,,,,,,,,,,,,,,,,,,
3.87362,0.00504312,,,,,,,,,,,,,,,,,,,,,,,
4.02783,0.0045877,,,,,,,,,,,,,,,,,,,,,,,
4.19017,0.00415392,,,,,,,,,,,,,,,,,,,,,,,
4.36104,0.0037417,,,,,,,,,,,,,,,,,,,,,,,
4.54091,0.00335081,,,,,,,,,,,,,,,,,,,,,,,
4.73024,0.00298092,,,,,,,,,,,,,,,,,,,,,,,
4.92954,0.0026316,,,,,,,,,,,,,,,,,,,,,,,
5.13933,0.00230236,,,,,,,,,,,,,,,,,,,,,,,
5.36016,0.00199254,,,,,,,,,,,,,,,,,,,,,,,
5.59261,0.00170162,,,,,,,,,,,,,,,,,,,,,,,
5.8373,0.00142856,,,,,,,,,,,,,,,,,,,,,,,
6.09486,0.00117295,,,,,,,,,,,,,,,,,,,,,,,
6.36598,0.000933035,,,,,,,,,,,,,,,,,,,,,,,
6.65138,0.000709411,,,,,,,,,,,,,,,,,,,,,,,
6.95179,0.000498974,,,,,,,,,,,,,,,,,,,,,,,
7.26801,0.000307471,,,,,,,,,,,,,,,,,,,,,,,
7.60088,0.000130151,,,,,,,,,,,,,,,,,,,,,,,
7.95126,3.39E-07,,,,,,,,,,,,,,,,,,,,,,,
8.32009,-7.86E-05,,,,,,,,,,,,,,,,,,,,,,,
8.70833,7.66E-05,,,,,,,,,,,,,,,,,,,,,,,
9.117,0.000507168,,,,,,,,,,,,,,,,,,,,,,,
9.54718,0.00221206,,,,,,,,,,,,,,,,,,,,,,,
1.00297,0.0231259,,,,,,,,,,,,,,,,,,,,,,,
1.0061,0.0231257,,,,,,,,,,,,,,,,,,,,,,,
1.00939,0.0231293,,,,,,,,,,,,,,,,,,,,,,,
1.01285,0.0231309,,,,,,,,,,,,,,,,,,,,,,,
1.0165,0.0231335,,,,,,,,,,,,,,,,,,,,,,,
1.02034,0.0231356,,,,,,,,,,,,,,,,,,,,,,,
1.02438,0.023138,,,,,,,,,,,,,,,,,,,,,,,
1.02863,0.0231402,,,,,,,,,,,,,,,,,,,,,,,
1.03311,0.0231424,,,,,,,,,,,,,,,,,,,,,,,
1.03783,0.0231445,,,,,,,,,,,,,,,,,,,,,,,
1.04279,0.0231465,,,,,,,,,,,,,,,,,,,,,,,
1.04801,0.0231483,,,,,,,,,,,,,,,,,,,,,,,
1.05351,0.0231498,,,,,,,,,,,,,,,,,,,,,,,
1.05929,0.0231511,,,,,,,,,,,,,,,,,,,,,,,
1.06539,0.023152,,,,,,,,,,,,,,,,,,,,,,,
1.0718,0.0231525,,,,,,,,,,,,,,,,,,,,,,,
1.07855,0.0231523,,,,,,,,,,,,,,,,,,,,,,,
1.08565,0.0231515,,,,,,,,,,,,,,,,,,,,,,,
1.09313,0.0231499,,,,,,,,,,,,,,,,,,,,,,,
1.101,0.0231473,,,,,,,,,,,,,,,,,,,,,,,
1.10929,0.0231435,,,,,,,,,,,,,,,,,,,,,,,
1.11801,0.0231384,,,,,,,,,,,,,,,,,,,,,,,
1.12719,0.0231317,,,,,,,,,,,,,,,,,,,,,,,
1.13686,0.023123,,,,,,,,,,,,,,,,,,,,,,,
1.14703,0.0231122,,,,,,,,,,,,,,,,,,,,,,,
1.15774,0.0230988,,,,,,,,,,,,,,,,,,,,,,,
1.16901,0.0230825,,,,,,,,,,,,,,,,,,,,,,,
1.18088,0.0230627,,,,,,,,,,,,,,,,,,,,,,,
1.19337,0.0230391,,,,,,,,,,,,,,,,,,,,,,,
1.20652,0.0230109,,,,,,,,,,,,,,,,,,,,,,,
1.22036,0.0229776,,,,,,,,,,,,,,,,,,,,,,,
1.23493,0.0229386,,,,,,,,,,,,,,,,,,,,,,,
1.25026,0.0228929,,,,,,,,,,,,,,,,,,,,,,,
1.2664,0.0228398,,,,,,,,,,,,,,,,,,,,,,,
1.28339,0.0227783,,,,,,,,,,,,,,,,,,,,,,,
1.30128,0.0227075,,,,,,,,,,,,,,,,,,,,,,,
1.32011,0.0226262,,,,,,,,,,,,,,,,,,,,,,,
1.33993,0.0225332,,,,,,,,,,,,,,,,,,,,,,,
1.36079,0.0224274,,,,,,,,,,,,,,,,,,,,,,,
1.38275,0.0223075,,,,,,,,,,,,,,,,,,,,,,,
1.40586,0.022172,,,,,,,,,,,,,,,,,,,,,,,
1.43019,0.0220196,,,,,,,,,,,,,,,,,,,,,,,
1.45581,0.0218488,,,,,,,,,,,,,,,,,,,,,,,
1.48277,0.0216583,,,,,,,,,,,,,,,,,,,,,,,
1.51115,0.0214466,,,,,,,,,,,,,,,,,,,,,,,
1.54102,0.0212124,,,,,,,,,,,,,,,,,,,,,,,
1.57246,0.0209543,,,,,,,,,,,,,,,,,,,,,,,
1.60556,0.0206713,,,,,,,,,,,,,,,,,,,,,,,
1.64041,0.0203623,,,,,,,,,,,,,,,,,,,,,,,
1.67708,0.0200264,,,,,,,,,,,,,,,,,,,,,,,
1.71569,0.0196632,,,,,,,,,,,,,,,,,,,,,,,
1.75633,0.0192724,,,,,,,,,,,,,,,,,,,,,,,
1.79911,0.0188538,,,,,,,,,,,,,,,,,,,,,,,
1.84413,0.0184079,,,,,,,,,,,,,,,,,,,,,,,
1.89153,0.0179352,,,,,,,,,,,,,,,,,,,,,,,
1.94143,0.0174369,,,,,,,,,,,,,,,,,,,,,,,
1.99395,0.0169144,,,,,,,,,,,,,,,,,,,,,,,
2.04923,0.0163693,,,,,,,,,,,,,,,,,,,,,,,
2.10742,0.0158038,,,,,,,,,,,,,,,,,,,,,,,
2.16868,0.0152202,,,,,,,,,,,,,,,,,,,,,,,
2.23316,0.0146212,,,,,,,,,,,,,,,,,,,,,,,
2.30103,0.0140097,,,,,,,,,,,,,,,,,,,,,,,
2.37248,0.0133885,,,,,,,,,,,,,,,,,,,,,,,
2.44768,0.012761,,,,,,,,,,,,,,,,,,,,,,,
2.52685,0.01213,,,,,,,,,,,,,,,,,,,,,,,
2.61018,0.0114989,,,,,,,,,,,,,,,,,,,,,,,
2.6979,0.0108704,,,,,,,,,,,,,,,,,,,,,,,
2.79023,0.0102475,,,,,,,,,,,,,,,,,,,,,,,
2.88742,0.00963288,,,,,,,,,,,,,,,,,,,,,,,
2.98973,0.00902896,,,,,,,,,,,,,,,,,,,,,,,
3.09742,0.00843793,,,,,,,,,,,,,,,,,,,,,,,
3.21079,0.00786175,,,,,,,,,,,,,,,,,,,,,,,
3.33011,0.00730206,,,,,,,,,,,,,,,,,,,,,,,
3.45572,0.00676025,,,,,,,,,,,,,,,,,,,,,,,
3.58794,0.00623745,,,,,,,,,,,,,,,,,,,,,,,
3.72712,0.00573451,,,,,,,,,,,,,,,,,,,,,,,
3.87362,0.00525206,,,,,,,,,,,,,,,,,,,,,,,
4.02783,0.00479054,,,,,,,,,,,,,,,,,,,,,,,
4.19017,0.00435015,,,,,,,,,,,,,,,,,,,,,,,
4.36104,0.00393097,,,,,,,,,,,,,,,,,,,,,,,
4.54091,0.00353292,,,,,,,,,,,,,,,,,,,,,,,
4.73024,0.00315583,,,,,,,,,,,,,,,,,,,,,,,
4.92954,0.0027994,,,,,,,,,,,,,,,,,,,,,,,
5.13933,0.00246332,,,,,,,,,,,,,,,,,,,,,,,
5.36016,0.0021471,,,,,,,,,,,,,,,,,,,,,,,
5.59261,0.0018504,,,,,,,,,,,,,,,,,,,,,,,
5.8373,0.00157245,,,,,,,,,,,,,,,,,,,,,,,
6.09486,0.00131317,,,,,,,,,,,,,,,,,,,,,,,
6.36598,0.0010712,,,,,,,,,,,,,,,,,,,,,,,
6.65138,0.000847788,,,,,,,,,,,,,,,,,,,,,,,
6.95179,0.000640516,,,,,,,,,,,,,,,,,,,,,,,
7.26801,0.000456636,,,,,,,,,,,,,,,,,,,,,,,
7.60088,0.000292676,,,,,,,,,,,,,,,,,,,,,,,
7.95126,0.000185324,,,,,,,,,,,,,,,,,,,,,,,
8.32009,0.000138757,,,,,,,,,,,,,,,,,,,,,,,
8.70833,0.000340776,,,,,,,,,,,,,,,,,,,,,,,
9.117,0.000819269,,,,,,,,,,,,,,,,,,,,,,,
9.54718,0.00253462,,,,,,,,,,,,,,,,,,,,,,,
1.00297,0.0231126,,,,,,,,,,,,,,,,,,,,,,,
1.0061,0.0231156,,,,,,,,,,,,,,,,,,,,,,,
1.00939,0.0231103,,,,,,,,,,,,,,,,,,,,,,,
1.01285,0.0231089,,,,,,,,,,,,,,,,,,,,,,,
1.0165,0.0231055,,,,,,,,,,,,,,,,,,,,,,,
1.02034,0.0231026,,,,,,,,,,,,,,,,,,,,,,,
1.02438,0.0230992,,,,,,,,,,,,,,,,,,,,,,,
1.02863,0.0230957,,,,,,,,,,,,,,,,,,,,,,,
1.03311,0.0230918,,,,,,,,,,,,,,,,,,,,,,,
1.03783,0.0230876,,,,,,,,,,,,,,,,,,,,,,,
1.04279,0.0230831,,,,,,,,,,,,,,,,,,,,,,,
1.04801,0.0230781,,,,,,,,,,,,,,,,,,,,,,,
1.05351,0.0230727,,,,,,,,,,,,,,,,,,,,,,,
1.05929,0.0230668,,,,,,,,,,,,,,,,,,,,,,,
1.06539,0.0230603,,,,,,,,,,,,,,,,,,,,,,,
1.0718,0.023053,,,,,,,,,,,,,,,,,,,,,,,
1.07855,0.0230451,,,,,,,,,,,,,,,,,,,,,,,
1.08565,0.0230362,,,,,,,,,,,,,,,,,,,,,,,
1.09313,0.0230264,,,,,,,,,,,,,,,,,,,,,,,
1.101,0.0230154,,,,,,,,,,,,,,,,,,,,,,,
1.10929,0.0230031,,,,,,,,,,,,,,,,,,,,,,,
1.11801,0.0229893,,,,,,,,,,,,,,,,,,,,,,,
1.12719,0.0229739,,,,,,,,,,,,,,,,,,,,,,,
1.13686,0.0229565,,,,,,,,,,,,,,,,,,,,,,,
1.14703,0.0229369,,,,,,,,,,,,,,,,,,,,,,,
1.15774,0.0229148,,,,,,,,,,,,,,,,,,,,,,,
1.16901,0.0228899,,,,,,,,,,,,,,,,,,,,,,,
1.18088,0.0228617,,,,,,,,,,,,,,,,,,,,,,,
1.19337,0.0228299,,,,,,,,,,,,,,,,,,,,,,,
1.20652,0.0227939,,,,,,,,,,,,,,,,,,,,,,,
1.22036,0.0227532,,,,,,,,,,,,,,,,,,,,,,,
1.23493,0.0227072,,,,,,,,,,,,,,,,,,,,,,,
1.25026,0.0226551,,,,,,,,,,,,,,,,,,,,,,,
1.2664,0.0225964,,,,,,,,,,,,,,,,,,,,,,,
1.28339,0.0225301,,,,,,,,,,,,,,,,,,,,,,,
1.30128,0.0224553,,,,,,,,,,,,,,,,,,,,,,,
1.32011,0.0223712,,,,,,,,,,,,,,,,,,,,,,,
1.33993,0.0222766,,,,,,,,,,,,,,,,,,,,,,,
1.36079,0.0221704,,,,,,,,,,,,,,,,,,,,,,,
1.38275,0.0220515,,,,,,,,,,,,,,,,,,,,,,,
1.40586,0.0219187,,,,,,,,,,,,,,,,,,,,,,,
1.43019,0.0217706,,,,,,,,,,,,,,,,,,,,,,,
1.45581,0.0216058,,,,,,,,,,,,,,,,,,,,,,,
1.48277,0.0214232,,,,,,,,,,,,,,,,,,,,,,,
1.51115,0.0212212,,,,,,,,,,,,,,,,,,,,,,,
1.54102,0.0209986,,,,,,,,,,,,,,,,,,,,,,,
1.57246,0.0207541,,,,,,,,,,,,,,,,,,,,,,,
1.60556,0.0204866,,,,,,,,,,,,,,,,,,,,,,,
1.64041,0.0201949,,,,,,,,,,,,,,,,,,,,,,,
1.67708,0.0198781,,,,,,,,,,,,,,,,,,,,,,,
1.71569,0.0195355,,,,,,,,,,,,,,,,,,,,,,,
1.75633,0.0191666,,,,,,,,,,,,,,,,,,,,,,,
1.79911,0.0187712,,,,,,,,,,,,,,,,,,,,,,,
1.84413,0.0183494,,,,,,,,,,,,,,,,,,,,,,,
1.89153,0.0179015,,,,,,,,,,,,,,,,,,,,,,,
1.94143,0.0174283,,,,,,,,,,,,,,,,,,,,,,,
1.99395,0.0169308,,,,,,,,,,,,,,,,,,,,,,,
2.04923,0.0164105,,,,,,,,,,,,,,,,,,,,,,,
2.10742,0.0158692,,,,,,,,,,,,,,,,,,,,,,,
2.16868,0.0153088,,,,,,,,,,,,,,,,,,,,,,,
2.23316,0.0147319,,,,,,,,,,,,,,,,,,,,,,,
2.30103,0.0141408,,,,,,,,,,,,,,,,,,,,,,,
2.37248,0.0135386,,,,,,,,,,,,,,,,,,,,,,,
2.44768,0.012928,,,,,,,,,,,,,,,,,,,,,,,
2.52685,0.012312,,,,,,,,,,,,,,,,,,,,,,,
2.61018,0.0116938,,,,,,,,,,,,,,,,,,,,,,,
2.6979,0.0110761,,,,,,,,,,,,,,,,,,,,,,,
2.79023,0.0104619,,,,,,,,,,,,,,,,,,,,,,,
2.88742,0.00985397,,,,,,,,,,,,,,,,,,,,,,,
2.98973,0.00925473,,,,,,,,,,,,,,,,,,,,,,,
3.09742,0.00866654,,,,,,,,,,,,,,,,,,,,,,,
3.21079,0.00809146,,,,,,,,,,,,,,,,,,,,,,,
3.33011,0.0075313,,,,,,,,,,,,,,,,,,,,,,,
3.45572,0.00698761,,,,,,,,,,,,,,,,,,,,,,,
3.58794,0.00646167,,,,,,,,,,,,,,,,,,,,,,,
3.72712,0.00595452,,,,,,,,,,,,,,,,,,,,,,,
3.87362,0.00546696,,,,,,,,,,,,,,,,,,,,,,,
4.02783,0.00499958,,,,,,,,,,,,,,,,,,,,,,,
4.19017,0.00455277,,,,,,,,,,,,,,,,,,,,,,,
4.36104,0.00412675,,,,,,,,,,,,,,,,,,,,,,,
4.54091,0.0037216,,,,,,,,,,,,,,,,,,,,,,,
4.73024,0.00333732,,,,,,,,,,,,,,,,,,,,,,,
4.92954,0.00297375,,,,,,,,,,,,,,,,,,,,,,,
5.13933,0.00263078,,,,,,,,,,,,,,,,,,,,,,,
5.36016,0.00230807,,,,,,,,,,,,,,,,,,,,,,,
5.59261,0.00200554,,,,,,,,,,,,,,,,,,,,,,,
5.8373,0.00172264,,,,,,,,,,,,,,,,,,,,,,,
6.09486,0.00145968,,,,,,,,,,,,,,,,,,,,,,,
6.36598,0.00121567,,,,,,,,,,,,,,,,,,,,,,,
6.65138,0.000992589,,,,,,,,,,,,,,,,,,,,,,,
6.95179,0.000788683,,,,,,,,,,,,,,,,,,,,,,,
7.26801,0.000612746,,,,,,,,,,,,,,,,,,,,,,,
7.60088,0.000462531,,,,,,,,,,,,,,,,,,,,,,,
7.95126,0.000378001,,,,,,,,,,,,,,,,,,,,,,,
8.32009,0.000363879,,,,,,,,,,,,,,,,,,,,,,,
8.70833,0.000611513,,,,,,,,,,,,,,,,,,,,,,,
9.117,0.0011358,,,,,,,,,,,,,,,,,,,,,,,
9.54718,0.0028547,,,,,,,,,,,,,,,,,,,,,,,
1.00297,0.0231067,,,,,,,,,,,,,,,,,,,,,,,
1.0061,0.0231131,,,,,,,,,,,,,,,,,,,,,,,
1.00939,0.0231,,,,,,,,,,,,,,,,,,,,,,,
1.01285,0.0230961,,,,,,,,,,,,,,,,,,,,,,,
1.0165,0.0230874,,,,,,,,,,,,,,,,,,,,,,,
1.02034,0.0230803,,,,,,,,,,,,,,,,,,,,,,,
1.02438,0.0230719,,,,,,,,,,,,,,,,,,,,,,,
1.02863,0.0230635,,,,,,,,,,,,,,,,,,,,,,,
1.03311,0.0230543,,,,,,,,,,,,,,,,,,,,,,,
1.03783,0.0230448,,,,,,,,,,,,,,,,,,,,,,,
1.04279,0.0230346,,,,,,,,,,,,,,,,,,,,,,,
1.04801,0.0230238,,,,,,,,,,,,,,,,,,,,,,,
1.05351,0.0230123,,,,,,,,,,,,,,,,,,,,,,,
1.05929,0.0230001,,,,,,,,,,,,,,,,,,,,,,,
1.06539,0.022987,,,,,,,,,,,,,,,,,,,,,,,
1.0718,0.0229731,,,,,,,,,,,,,,,,,,,,,,,
1.07855,0.0229583,,,,,,,,,,,,,,,,,,,,,,,
1.08565,0.0229423,,,,,,,,,,,,,,,,,,,,,,,
1.09313,0.0229252,,,,,,,,,,,,,,,,,,,,,,,
1.101,0.0229068,,,,,,,,,,,,,,,,,,,,,,,
1.10929,0.0228869,,,,,,,,,,,,,,,,,,,,,,,
1.11801,0.0228654,,,,,,,,,,,,,,,,,,,,,,,
1.12719,0.0228421,,,,,,,,,,,,,,,,,,,,,,,
1.13686,0.0228169,,,,,,,,,,,,,,,,,,,,,,,
1.14703,0.0227893,,,,,,,,,,,,,,,,,,,,,,,
1.15774,0.0227593,,,,,,,,,,,,,,,,,,,,,,,
1.16901,0.0227265,,,,,,,,,,,,,,,,,,,,,,,
1.18088,0.0226906,,,,,,,,,,,,,,,,,,,,,,,
1.19337,0.0226511,,,,,,,,,,,,,,,,,,,,,,,
1.20652,0.0226077,,,,,,,,,,,,,,,,,,,,,,,
1.22036,0.0225599,,,,,,,,,,,,,,,,,,,,,,,
1.23493,0.0225071,,,,,,,,,,,,,,,,,,,,,,,
1.25026,0.0224488,,,,,,,,,,,,,,,,,,,,,,,
1.2664,0.0223844,,,,,,,,,,,,,,,,,,,,,,,
1.28339,0.022313,,,,,,,,,,,,,,,,,,,,,,,
1.30128,0.022234,,,,,,,,,,,,,,,,,,,,,,,
1.32011,0.0221465,,,,,,,,,,,,,,,,,,,,,,,
1.33993,0.0220496,,,,,,,,,,,,,,,,,,,,,,,
1.36079,0.0219422,,,,,,,,,,,,,,,,,,,,,,,
1.38275,0.0218233,,,,,,,,,,,,,,,,,,,,,,,
1.40586,0.0216919,,,,,,,,,,,,,,,,,,,,,,,
1.43019,0.0215466,,,,,,,,,,,,,,,,,,,,,,,
1.45581,0.0213863,,,,,,,,,,,,,,,,,,,,,,,
1.48277,0.0212098,,,,,,,,,,,,,,,,,,,,,,,
1.51115,0.0210157,,,,,,,,,,,,,,,,,,,,,,,
1.54102,0.0208027,,,,,,,,,,,,,,,,,,,,,,,
1.57246,0.0205697,,,,,,,,,,,,,,,,,,,,,,,
1.60556,0.0203155,,,,,,,,,,,,,,,,,,,,,,,
1.64041,0.0200389,,,,,,,,,,,,,,,,,,,,,,,
1.67708,0.0197389,,,,,,,,,,,,,,,,,,,,,,,
1.71569,0.0194148,,,,,,,,,,,,,,,,,,,,,,,
1.75633,0.0190659,,,,,,,,,,,,,,,,,,,,,,,
1.79911,0.0186917,,,,,,,,,,,,,,,,,,,,,,,
1.84413,0.0182923,,,,,,,,,,,,,,,,,,,,,,,
1.89153,0.0178675,,,,,,,,,,,,,,,,,,,,,,,
1.94143,0.017418,,,,,,,,,,,,,,,,,,,,,,,
1.99395,0.0169445,,,,,,,,,,,,,,,,,,,,,,,
2.04923,0.0164482,,,,,,,,,,,,,,,,,,,,,,,
2.10742,0.0159304,,,,,,,,,,,,,,,,,,,,,,,
2.16868,0.0153929,,,,,,,,,,,,,,,,,,,,,,,
2.23316,0.0148378,,,,,,,,,,,,,,,,,,,,,,,
2.30103,0.0142675,,,,,,,,,,,,,,,,,,,,,,,
2.37248,0.0136844,,,,,,,,,,,,,,,,,,,,,,,
2.44768,0.0130913,,,,,,,,,,,,,,,,,,,,,,,
2.52685,0.012491,,,,,,,,,,,,,,,,,,,,,,,
2.61018,0.0118864,,,,,,,,,,,,,,,,,,,,,,,
2.6979,0.0112804,,,,,,,,,,,,,,,,,,,,,,,
2.79023,0.0106758,,,,,,,,,,,,,,,,,,,,,,,
2.88742,0.0100754,,,,,,,,,,,,,,,,,,,,,,,
2.98973,0.00948177,,,,,,,,,,,,,,,,,,,,,,,
3.09742,0.00889727,,,,,,,,,,,,,,,,,,,,,,,
3.21079,0.0083241,,,,,,,,,,,,,,,,,,,,,,,
3.33011,0.00776421,,,,,,,,,,,,,,,,,,,,,,,
3.45572,0.00721929,,,,,,,,,,,,,,,,,,,,,,,
3.58794,0.00669079,,,,,,,,,,,,,,,,,,,,,,,
3.72712,0.00617992,,,,,,,,,,,,,,,,,,,,,,,
3.87362,0.00568764,,,,,,,,,,,,,,,,,,,,,,,
4.02783,0.00521471,,,,,,,,,,,,,,,,,,,,,,,
4.19017,0.0047617,,,,,,,,,,,,,,,,,,,,,,,
4.36104,0.004329,,,,,,,,,,,,,,,,,,,,,,,
4.54091,0.00391685,,,,,,,,,,,,,,,,,,,,,,,
4.73024,0.00352541,,,,,,,,,,,,,,,,,,,,,,,
4.92954,0.00315471,,,,,,,,,,,,,,,,,,,,,,,
5.13933,0.0028048,,,,,,,,,,,,,,,,,,,,,,,
5.36016,0.00247556,,,,,,,,,,,,,,,,,,,,,,,
5.59261,0.00216714,,,,,,,,,,,,,,,,,,,,,,,
5.8373,0.00187926,,,,,,,,,,,,,,,,,,,,,,,
6.09486,0.0016126,,,,,,,,,,,,,,,,,,,,,,,
6.36598,0.0013666,,,,,,,,,,,,,,,,,,,,,,,
6.65138,0.00114395,,,,,,,,,,,,,,,,,,,,,,,
6.95179,0.000943609,,,,,,,,,,,,,,,,,,,,,,,
7.26801,0.000775915,,,,,,,,,,,,,,,,,,,,,,,
7.60088,0.000639791,,,,,,,,,,,,,,,,,,,,,,,
7.95126,0.000578359,,,,,,,,,,,,,,,,,,,,,,,
8.32009,0.000596613,,,,,,,,,,,,,,,,,,,,,,,
8.70833,0.000888478,,,,,,,,,,,,,,,,,,,,,,,
9.117,0.00145635,,,,,,,,,,,,,,,,,,,,,,,
9.54718,0.0031724,,,,,,,,,,,,,,,,,,,,,,,
1.00297,0.0231012,,,,,,,,,,,,,,,,,,,,,,,
1.0061,0.023111,,,,,,,,,,,,,,,,,,,,,,,
1.00939,0.0230911,,,,,,,,,,,,,,,,,,,,,,,
1.01285,0.0230853,,,,,,,,,,,,,,,,,,,,,,,
1.0165,0.0230722,,,,,,,,,,,,,,,,,,,,,,,
1.02034,0.0230616,,,,,,,,,,,,,,,,,,,,,,,
1.02438,0.023049,,,,,,,,,,,,,,,,,,,,,,,
1.02863,0.0230364,,,,,,,,,,,,,,,,,,,,,,,
1.03311,0.0230229,,,,,,,,,,,,,,,,,,,,,,,
1.03783,0.0230088,,,,,,,,,,,,,,,,,,,,,,,
1.04279,0.0229938,,,,,,,,,,,,,,,,,,,,,,,
