"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    ,    "RefForce"    ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     
          0,           0,        1462,      -7.961807897,      -5.737003227,      -7.362590449,       -5.74422405,      -9.109574451,               0.5,    0.009513174176,  -1.867223703e-07,                 0,                 0,                 0,     1.3670494e-06,    0.009513174176,  -1.867223703e-07,                 0,  -1.962776744e-05,    0.001558235895
          0,           0,        1463,      -7.961750839,      -5.737161215,        -7.3632026,      -5.744398497,      -9.108701106,               0.5,     0.00951229131,  -1.857491137e-07,                 0,                 0,                 0,    1.36747999e-06,     0.00951229131,  -1.857491137e-07,                 0,  -1.952727347e-05,    0.001558235895
          0,           0,        1464,      -7.961692184,      -5.737318504,      -7.363815159,      -5.744571431,      -9.107828873,               0.5,    0.009511410137,  -1.847664903e-07,                 0,                 0,                 0,   1.367913717e-06,    0.009511410137,  -1.847664903e-07,                 0,  -1.942577259e-05,    0.001558235895
          0,           0,        1465,      -7.961632206,      -5.737475096,      -7.364427916,      -5.744743183,      -9.106957747,               0.5,    0.009510530655,  -1.837753988e-07,                 0,                 0,                 0,   1.368349889e-06,    0.009510530655,  -1.837753988e-07,                 0,  -1.932335907e-05,    0.001558235895
          0,           0,        1466,      -7.961571458,       -5.73763099,      -7.365040669,      -5.744913988,      -9.106087729,               0.5,    0.009509652853,  -1.827770533e-07,                 0,                 0,                 0,   1.368787722e-06,    0.009509652853,  -1.827770533e-07,                 0,  -1.922016041e-05,    0.001558235895
          0,           0,        1467,      -7.961510315,      -5.737786187,      -7.365653225,      -5.745084062,      -9.105218816,               0.5,    0.009508776709,  -1.817727692e-07,                 0,                 0,                 0,   1.369226503e-06,    0.009508776709,  -1.817727692e-07,                 0,  -1.911631482e-05,    0.001558235895
          0,           0,        1468,      -7.961449048,      -5.737940685,      -7.366265437,      -5.745253508,      -9.104351008,               0.5,    0.009507902191,  -1.807640854e-07,                 0,                 0,                 0,   1.369665503e-06,    0.009507902191,  -1.807640854e-07,                 0,  -1.901198411e-05,    0.001558235895
          0,           0,        1469,      -7.961388164,       -5.73809449,      -7.366876959,      -5.745422615,        -9.1034843,               0.5,    0.009507029264,  -1.797528119e-07,                 0,                 0,                 0,   1.370103932e-06,    0.009507029264,  -1.797528119e-07,                 0,  -1.890735864e-05,    0.001558235895
          0,           0,        1470,       -7.96132737,      -5.738247595,      -7.367488382,      -5.745591198,      -9.102618572,               0.5,    0.009506157899,  -1.787407326e-07,                 0,                 0,                 0,   1.370541114e-06,    0.009506157899,  -1.787407326e-07,                 0,   -1.88026261e-05,    0.001558235895
          0,           0,        1471,      -7.961261659,      -5.738399887,      -7.368098928,       -5.74575731,       -9.10175388,               0.5,    0.009505288074,  -1.777297251e-07,                 0,                 0,                 0,   1.370976387e-06,    0.009505288074,  -1.777297251e-07,                 0,  -1.869798408e-05,    0.001558235895
          0,           0,        1472,      -7.961199753,       -5.73855149,      -7.368709669,      -5.745924084,       -9.10089028,               0.5,    0.009504419784,  -1.767213404e-07,                 0,                 0,                 0,   1.371409324e-06,    0.009504419784,  -1.767213404e-07,                 0,  -1.859359587e-05,    0.001558235895
          0,           0,        1473,      -7.961140287,      -5.738702424,      -7.369319359,      -5.746091251,      -9.100027769,               0.5,    0.009503553046,   -1.75710607e-07,                 0,                 0,                 0,   1.371843917e-06,    0.009503553046,   -1.75710607e-07,                 0,  -1.848893841e-05,    0.001558235895
          0,           0,        1474,      -7.961080354,      -5.738852652,      -7.369928018,      -5.746257566,      -9.099166126,               0.5,    0.009502687908,  -1.747036471e-07,                 0,                 0,                 0,   1.372276875e-06,    0.009502687908,  -1.747036471e-07,                 0,  -1.838465588e-05,    0.001558235895
          0,           0,        1475,      -7.961023365,      -5.739002328,      -7.370538292,      -5.746424967,      -9.098305572,               0.5,    0.009501824347,  -1.737053706e-07,                 0,                 0,                 0,   1.372705005e-06,    0.009501824347,  -1.737053706e-07,                 0,  -1.828126518e-05,    0.001558235895
          0,           0,        1476,      -7.960972639,      -5.739151694,      -7.371148417,      -5.746595317,      -9.097446111,               0.5,    0.009500962374,  -1.727160216e-07,                 0,                 0,                 0,   1.373128294e-06,    0.009500962374,  -1.727160216e-07,                 0,   -1.81787923e-05,    0.001558235895
          0,           0,        1477,      -7.960915312,      -5.739300328,      -7.371760233,      -5.746761355,      -9.096587744,               0.5,    0.009500102019,  -1.717335483e-07,                 0,                 0,                 0,   1.373548383e-06,    0.009500102019,  -1.717335483e-07,                 0,  -1.807702148e-05,    0.001558235895
          0,           0,        1478,      -7.960856005,      -5.739448253,      -7.372370654,       -5.74692569,      -9.095730471,               0.5,    0.009499243298,  -1.707563844e-07,                 0,                 0,                 0,    1.37396646e-06,    0.009499243298,  -1.707563844e-07,                 0,  -1.797578808e-05,    0.001558235895
          0,           0,        1479,      -7.960797488,      -5.739595482,      -7.372980926,      -5.747089769,      -9.094874292,               0.5,    0.009498386209,  -1.697835848e-07,                 0,                 0,                 0,   1.374383033e-06,    0.009498386209,  -1.697835848e-07,                 0,  -1.787499276e-05,    0.001558235895
          0,           0,        1480,      -7.960739572,      -5.739742014,      -7.373591665,       -5.74725341,      -9.094019207,               0.5,    0.009497530741,  -1.688145435e-07,                 0,                 0,                 0,   1.374798194e-06,    0.009497530741,  -1.688145435e-07,                 0,  -1.777457195e-05,    0.001558235895
          0,           0,        1481,      -7.960681413,      -5.739887835,      -7.374202548,      -5.747416128,      -9.093165201,               0.5,    0.009496676872,  -1.678483862e-07,                 0,                 0,                 0,   1.375212107e-06,    0.009496676872,  -1.678483862e-07,                 0,  -1.767443374e-05,    0.001558235895
          0,           0,        1482,      -7.960622787,      -5.740032933,      -7.374813114,      -5.747577875,      -9.092312255,               0.5,    0.009495824576,  -1.668840398e-07,                 0,                 0,                 0,   1.375625038e-06,    0.009495824576,  -1.668840398e-07,                 0,  -1.757446533e-05,    0.001558235895
          0,           0,        1483,      -7.960564126,      -5.740177337,      -7.375423097,      -5.747739064,      -9.091460403,               0.5,    0.009494973824,  -1.659205213e-07,                 0,                 0,                 0,   1.376037195e-06,    0.009494973824,  -1.659205213e-07,                 0,  -1.747456332e-05,    0.001558235895
          0,           0,        1484,      -7.960505408,      -5.740321047,      -7.376032597,      -5.747899607,      -9.090609646,               0.5,    0.009494124588,  -1.649586494e-07,                 0,                 0,                 0,   1.376448109e-06,    0.009494124588,  -1.649586494e-07,                 0,  -1.737481407e-05,    0.001558235895
          0,           0,        1485,      -7.960446417,      -5.740464087,      -7.376642146,      -5.748059896,      -9.089759983,               0.5,    0.009493276882,   -1.63996245e-07,                 0,                 0,                 0,   1.376858458e-06,    0.009493276882,   -1.63996245e-07,                 0,  -1.727498808e-05,    0.001558235895
          0,           0,        1486,      -7.960385855,      -5.740606426,      -7.377253121,      -5.748218514,      -9.088911352,               0.5,    0.009492430673,  -1.630319278e-07,                 0,                 0,                 0,   1.377268477e-06,    0.009492430673,  -1.630319278e-07,                 0,  -1.717494005e-05,    0.001558235895
