"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1244,      -6.971215184,      -4.353948363,      -5.012942792,       -4.22791964,       -9.00299756
          0,           0,        1245,      -6.968452502,      -4.353853209,      -5.013328045,      -4.225614219,      -9.000968984
          0,           0,        1246,      -6.964386089,      -4.353757928,      -5.013761632,       -4.22296815,      -8.998937966
          0,           0,        1247,      -6.959215919,      -4.353662554,      -5.014238733,      -4.220040579,      -8.996903805
          0,           0,        1248,       -6.95316627,      -4.353567119,      -5.014753974,      -4.216895674,      -8.994866791
          0,           0,        1249,       -6.94647055,      -4.353471652,      -5.015301549,      -4.213600446,      -8.992827073
          0,           0,        1250,      -6.939358513,      -4.353376183,      -5.015875329,      -4.210222622,      -8.990783351
          0,           0,        1251,       -6.93204665,      -4.353280742,      -5.016468982,       -4.20682885,       -8.98873744
          0,           0,        1252,        -6.9247319,      -4.353185361,      -5.017076091,      -4.203483232,      -8.986689258
          0,           0,        1253,      -6.917588483,      -4.353090071,      -5.017690264,      -4.200246205,      -8.984638308
          0,           0,        1254,      -6.910766897,      -4.352994908,      -5.018305255,      -4.197173689,       -8.98258404
          0,           0,        1255,       -6.90439445,      -4.352899911,      -5.018915052,      -4.194316442,       -8.98052649
          0,           0,        1256,      -6.898576791,      -4.352805121,      -5.019514003,      -4.191719775,       -8.97846666
          0,           0,        1257,      -6.893400066,      -4.352710581,      -5.020096895,      -4.189423308,       -8.97640404
          0,           0,        1258,       -6.88893336,      -4.352616338,      -5.020659033,      -4.187460938,      -8.974338308
          0,           0,        1259,      -6.885230985,      -4.352522441,      -5.021196304,      -4.185860939,      -8.972269916
          0,           0,        1260,      -6.882334571,      -4.352428943,      -5.021705229,      -4.184646086,      -8.970199182
          0,           0,        1261,      -6.880274856,      -4.352335897,      -5.022182996,      -4.183833825,      -8.968126123
          0,           0,        1262,      -6.879073205,      -4.352243359,       -5.02262748,      -4.183436439,      -8.966050235
          0,           0,        1263,      -6.878742821,      -4.352151383,      -5.023037236,      -4.183461183,      -8.963971327
          0,           0,        1264,      -6.879289581,      -4.352060026,      -5.023411511,      -4.183910593,      -8.961889445
          0,           0,        1265,      -6.880712527,      -4.351969341,      -5.023750213,      -4.184782391,      -8.959804814
          0,           0,        1266,      -6.883004123,      -4.351879379,       -5.02405386,      -4.186069609,      -8.957717107
          0,           0,        1267,      -6.886150325,      -4.351790188,      -5.024323529,      -4.187760708,      -8.955626635
          0,           0,        1268,      -6.890130366,      -4.351701813,      -5.024560794,      -4.189839659,      -8.953533116
          0,           0,        1269,      -6.894916237,      -4.351614293,      -5.024767662,      -4.192285946,      -8.951436887
          0,           0,        1270,      -6.900471968,      -4.351527664,      -5.024946483,       -4.19507461,      -8.949338416
          0,           0,        1271,      -6.906752658,      -4.351441955,      -5.025099871,      -4.198176318,      -8.947237773
          0,           0,        1272,       -6.91370325,      -4.351357188,      -5.025230641,      -4.201557408,      -8.945133923
          0,           0,        1273,      -6.921257096,      -4.351273376,      -5.025341716,      -4.205179912,       -8.94302827
          0,           0,        1274,      -6.929334499,      -4.351190526,      -5.025436038,      -4.209001749,      -8.940921203
          0,           0,        1275,      -6.937841456,      -4.351108635,      -5.025516493,      -4.212977081,      -8.938812116
          0,           0,        1276,       -6.94666847,      -4.351027692,      -5.025585838,      -4.217056716,      -8.936701559
          0,           0,        1277,      -6.955689759,      -4.350947679,      -5.025646634,      -4.221188673,      -8.934588334
          0,           0,        1278,      -6.964763182,      -4.350868571,      -5.025701185,      -4.225318873,      -8.932472578
          0,           0,        1279,      -6.973731246,      -4.350790332,       -5.02575151,      -4.229392059,      -8.930354048
          0,           0,        1280,      -6.982423384,      -4.350712918,      -5.025799302,      -4.233352755,      -8.928233054
          0,           0,        1281,      -6.990660006,      -4.350636277,      -5.025845891,      -4.237146472,      -8.926110467
          0,           0,        1282,      -6.998258725,      -4.350560349,      -5.025892221,      -4.240721086,      -8.923984504
          0,           0,        1283,      -7.005042351,      -4.350485068,      -5.025938846,      -4.244028268,      -8.921854413
          0,           0,        1284,      -7.010848358,      -4.350410361,      -5.025985927,      -4.247024889,      -8.919721449
          0,           0,        1285,       -7.01553901,      -4.350336146,      -5.026033238,      -4.249674478,      -8.917586165
          0,           0,        1286,      -7.019011187,      -4.350262341,      -5.026080183,      -4.251948285,      -8.915447701
          0,           0,        1287,      -7.021204466,      -4.350188855,      -5.026125848,      -4.253826386,      -8.913306863
          0,           0,        1288,      -7.022105852,      -4.350115593,      -5.026169029,       -4.25529822,      -8.911163447
          0,           0,        1289,      -7.021750924,      -4.350042454,       -5.02620827,      -4.256362912,      -8.909017636
          0,           0,        1290,      -7.020221029,      -4.349969338,      -5.026241902,      -4.257029229,      -8.906868847
          0,           0,        1291,      -7.017636791,      -4.349896139,      -5.026268095,      -4.257315073,      -8.904716264
          0,           0,        1292,      -7.014149202,       -4.34982275,       -5.02628491,      -4.257246763,      -8.902560406
          0,           0,        1293,      -7.009929505,      -4.349749064,      -5.026290363,      -4.256857917,      -8.900401682
          0,           0,        1294,      -7.005159173,      -4.349674972,      -5.026282487,      -4.256188061,      -8.898240128
          0,           0,        1295,       -7.00002097,      -4.349600367,      -5.026259386,      -4.255281179,      -8.896075423
          0,           0,        1296,      -6.994691774,       -4.34952514,      -5.026219301,      -4.254184257,      -8.893907727
          0,           0,        1297,      -6.989337232,      -4.349449185,      -5.026160654,      -4.252945751,      -8.891737879
          0,           0,        1298,      -6.984108564,      -4.349372397,      -5.026082096,      -4.251614313,      -8.889566673
          0,           0,        1299,      -6.979140897,      -4.349294675,       -5.02598255,      -4.250237531,      -8.887393063
          0,           0,        1300,      -6.974552688,      -4.349215921,      -5.025861267,      -4.248860952,      -8.885218116
          0,           0,        1301,      -6.970446045,       -4.34913604,      -5.025717854,      -4.247527028,      -8.883041425
          0,           0,        1302,      -6.966907648,      -4.349054943,      -5.025552304,      -4.246274397,      -8.880862065
          0,           0,        1303,      -6.964009995,      -4.348972543,      -5.025365005,      -4.245137357,      -8.878681088
          0,           0,        1304,      -6.961812736,      -4.348888761,      -5.025156752,      -4.244145419,      -8.876499196
